Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Max Schuemann","ATH",33,142,124,27,19,5,1,2,16,11,13,0,36,3,1,1,,4,1,0.221702,0.0926327,0.252528,0.366821,0.30706,0.332461,0.289864,0.639522,0.110759,5.88701,0.289622,0.0927905,0.154861,13.6967,-2.75628,85.0908,0.247651,-0.555342,-2.152207762002945,-0.08589750528335571,0.256992,624.4199829101562,,,,,,,119,3.606060606,119,3.606060606,,,,,,,,,,,,,,,,,,,"Max Schuemann","24488",680474
"Matt Thaiss","CHW",23,93,80,17,12,3,0,2,9,9,12,0,25,1,1,0,,1,0,0.21348,0.128159,0.262937,0.487415,0.320119,0.33196,0.297421,0.652078,0.11848,3.26311,0.277389,-0.203102,-0.0535081,9.58983,-1.25569,89.6111,-0.25661,-0.714565,-1.3589360117912292,0.7298789620399475,0.256935,747.6799926757812,,,,,,,83.6,3.634782608,83.6,3.634782608,,,,,,,,,,,,,,,,,,,"Matt Thaiss","19318",642136
"Kyle Teel","CHW",16,65,57,13,9,2,0,1,7,7,6,0,17,1,1,0,,1,0,0.234377,0.0954764,0.26095,0.365881,0.31305,0.353109,0.299478,0.666159,0.118732,3.91482,0.304595,-0.0470662,-0.010958,6.75646,-0.764883,91.0507,-0.0580243,-0.222295,-0.7165520563721657,1.0415938943624496,0.256925,999,,,,,,,53.9,3.36875,53.9,3.36875,,,,,,,,,,,,,,,,,,,"Kyle Teel","sa3022886",691019
"Lenyn Sosa","CHW",61,263,247,61,42,11,0,7,25,28,11,1,56,2,2,2,,1,1,0.247222,0.0409818,0.211529,0.193741,0.281077,0.38093,0.289837,0.662006,0.133708,2.8,0.290294,-0.390111,-0.348265,25.431,-5.12448,84.3029,-0.738375,-0.158249,-5.430786430835724,-0.8804710656404495,0.254399,467.55999755859375,,,,,,,230.4,3.77704918,230.4,3.77704918,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"J.C. Escarra","NYY",32,127,114,24,16,6,0,3,13,12,10,0,23,2,1,0,,1,0,0.214602,0.0823406,0.182824,0.450383,0.288638,0.337279,0.280891,0.625917,0.122678,3.41157,0.246092,-0.226314,-0.133435,11.3972,-3.38461,78.5461,-0.359749,-0.131842,-3.4623339772224426,1.6709358990192413,0.25358,999,,,,,,,103.9,3.246875,103.9,3.246875,,,,,,,,,,,,,,,,,,,"J.C. Escarra","20084",641555
"Whit Merrifield",,23,101,92,23,17,4,1,2,12,9,7,0,17,1,1,0,,5,1,0.2527,0.0734689,0.165195,0.444739,0.311444,0.365595,0.301309,0.677039,0.112894,6.03145,0.290995,0.240676,0.274242,10.7043,-1.0478,91.0577,0.514918,-0.182308,-0.5357653498649597,-0.39897435903549194,0.252656,731.9199829101562,,,,,,,103.6,4.504347826,103.6,4.504347826,,,,,,,,,,,,,,,,,,,"Whit Merrifield","11281",593160
"Luis Matos","SFG",43,187,173,43,29,9,0,5,20,20,11,0,24,2,1,0,,3,1,0.247949,0.0587693,0.128271,0.458163,0.298202,0.382559,0.300362,0.68076,0.134609,3.7701,0.26301,-0.129055,-0.137175,19.662,-2.07936,91.1391,-0.266231,0.0610488,-2.2336304783821106,-1.582006711512804,0.252399,570.9000244140625,,,,,,,182.8,4.25116279,182.8,4.25116279,,,,,,,,,,,,,,,,,,,"Luis Matos","26467",682641
"Jason Heyward","SDP",62,267,241,53,32,11,1,8,31,30,22,1,56,3,2,0,,3,1,0.219476,0.0816491,0.208193,0.39218,0.289611,0.376291,0.293932,0.665902,0.156815,4.43035,0.249551,-0.3587,-0.105724,26.7371,-4.34065,88.5392,-0.464423,0.381315,-4.101852238178253,-2.410042643547058,0.251386,691.02001953125,,,,,,,246.5,3.975806451,246.5,3.975806451,,,,,,,,,,,,,,,,,,,"Jason Heyward","4940",518792
"Jhonkensy Noel","CLE",45,194,177,39,22,7,1,9,22,25,12,0,54,3,1,0,,1,0,0.219354,0.0615501,0.279562,0.220166,0.27974,0.42152,0.30631,0.70126,0.202166,3.54795,0.259465,-0.351983,-0.19589,21.2833,-1.23657,97.5869,-0.547873,0.21877,-1.0795176029205322,-2.986168786883354,0.248087,393.94000244140625,,,,,,,198.9,4.42,198.9,4.42,,,,,,,,,,,,,,,,,,,"Jhonkensy Noel","24257",678877
"José Tena","WSN",45,195,182,44,30,9,1,4,20,20,11,0,53,1,1,1,,4,1,0.2425,0.0565761,0.271062,0.20872,0.28809,0.367742,0.289809,0.655831,0.125242,4.99825,0.317913,-0.226852,-0.0441157,18.9059,-3.81488,82.4584,-0.270967,-0.612842,-4.341225028038025,0.15691113471984863,0.243413,572.280029296875,,,,,,,174.6,3.88,174.6,3.88,,,,,,,,,,,,,,,,,,,"Jose Tena","23691",677588
"Coby Mayo","BAL",17,72,65,15,9,3,0,3,8,9,6,0,21,1,0,0,,0,0,0.23298,0.0848632,0.297527,0.285228,0.306238,0.411787,0.315405,0.718025,0.178807,3.70423,0.305001,-0.0728782,-0.110169,8.42872,0.0616272,105.333,-0.183047,-0.124915,0.25350944697856903,-0.3085572347044945,0.242722,444.04998779296875,,,,,,,76.9,4.523529411,76.9,4.523529411,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"Leo Rivas","SEA",13,57,48,11,9,2,0,0,6,4,7,0,14,1,0,1,,3,1,0.232662,0.124978,0.241137,0.518287,0.338189,0.308698,0.299744,0.646887,0.0760359,5.36699,0.314086,0.0709762,0.163283,5.91758,-0.656567,98.1264,0.234259,-0.0131801,0.1137540191411972,0.33573969081044197,0.241676,999,,,,,,,46.3,3.561538461,46.3,3.561538461,,,,,,,,,,,,,,,,,,,"Leo Rivas","21009",660844
"Tyler Black","MIL",21,91,79,19,12,4,1,2,11,10,10,0,21,1,1,0,,3,1,0.235249,0.108925,0.233437,0.466613,0.329329,0.388546,0.319944,0.717875,0.153297,6.62294,0.291421,0.0412177,0.173145,10.9835,0.406625,101.927,0.214363,-0.450019,0.4225409924983978,-1.1361300647258759,0.240976,666.6199951171875,,,,,,,99.4,4.733333333,99.4,4.733333333,,,,,,,,,,,,,,,,,,,"Tyler Black","29949",672012
"Jhonny Pereda","ATH",22,88,79,18,14,3,0,1,8,7,8,0,20,1,1,0,,0,0,0.233557,0.0874525,0.231297,0.378096,0.303411,0.319317,0.281985,0.622728,0.0857598,1.72486,0.298137,-0.168591,-0.164883,7.94681,-2.26074,79.5762,-0.333474,0.0362106,-2.3730822801589966,1.751488357782364,0.238766,747.52001953125,,,,,,,66.9,3.04090909,66.9,3.04090909,,,,,,,,,,,,,,,,,,,"Jhonny Pereda","19802",640902
"Ronny Simon","MIA",24,103,92,22,15,4,0,3,12,11,9,0,23,1,1,0,,2,1,0.24367,0.0878382,0.220411,0.398521,0.316105,0.39429,0.314191,0.710395,0.15062,4.691,0.290066,0,6.21135e-8,11.9417,-0.0113164,95.818,6.21135e-8,0,-0.5104971502964588,-0.6611111164093018,0.234557,999,,,,,,,102,4.25,102,4.25,,,,,,,,,,,,,,,,,,,"Ronny Simon","25346",682927
"Sam Haggerty","TEX",14,60,54,13,9,2,0,2,7,7,5,0,13,1,0,0,,1,0,0.24367,0.0878382,0.220411,0.398521,0.316105,0.39429,0.314191,0.710395,0.15062,4.691,0.290066,0,3.8503e-8,6.98438,-0.00661926,101.877,3.8503e-8,0,0.1283847776635021,0.07160494476556778,0.228245,999,,,,,,,63.3,4.521428571,63.3,4.521428571,,,,,,,,,,,,,,,,,,,"Sam Haggerty","18054",664059
"Eric Haase","MIL",26,102,93,20,14,3,0,3,11,12,7,0,35,0,1,0,,1,0,0.216886,0.0680908,0.343837,0.198032,0.272641,0.362152,0.28079,0.634793,0.145266,3.46157,0.302977,-0.217505,-0.0861581,9.10485,-2.71441,75.6746,-0.303663,0.0409069,-3.239824265241623,2.0270180739462376,0.226316,706.9500122070312,,,,,,,78.8,3.03076923,78.8,3.03076923,,,,,,,,,,,,,,,,,,,"Eric Haase","14111",606992
"Curtis Mead","TBR",40,173,158,39,27,8,1,3,18,18,11,0,35,3,1,0,,2,1,0.249975,0.0655782,0.199184,0.329234,0.311023,0.375804,0.304964,0.686826,0.125829,4.51959,0.298381,-0.238387,-0.162733,18.8572,-1.29214,99.451,-0.401121,-0.0912041,-0.5093462690711021,-3.1140436455607414,0.223454,533.4400024414062,,,,,,,160.5,4.0125,160.5,4.0125,,,,,,,,,,,,,,,,,,,"Curtis Mead","23986",678554
"Jorbit Vivas","NYY",25,107,94,21,15,4,0,2,12,10,10,0,18,2,1,0,,3,1,0.222028,0.0956782,0.165419,0.578399,0.310155,0.322218,0.2874,0.632373,0.10019,4.59386,0.255007,0.0478476,0.0182426,10.1503,-2.29484,83.1023,0.0660902,0.163508,-1.9913057386875153,0.5459157079458237,0.219994,750.260009765625,,,,,,,92.9,3.716,92.9,3.716,,,,,,,,,,,,,,,,,,,"Jorbit Vivas","23917",678391
"James Outman","LAD",14,61,54,12,7,2,0,2,8,7,6,0,20,1,0,0,,1,0,0.218669,0.100841,0.329814,0.305751,0.304496,0.395037,0.310391,0.699532,0.176368,5.10899,0.300135,0.0557271,0.0245578,6.86111,-0.190155,97.5947,0.080285,0.0654615,-0.09292333573102951,0.13768375664949417,0.214485,693.9000244140625,,,,,,,60.7,4.335714285,60.7,4.335714285,,,,,,,,,,,,,,,,,,,"James Outman","24770",681546
"Andy Ibáñez","DET",25,106,97,23,16,5,0,2,11,12,7,0,20,1,1,0,,1,0,0.241497,0.0654311,0.192393,0.34009,0.296954,0.367979,0.295109,0.664933,0.126483,3.72966,0.281456,-0.105401,-0.154576,10.7156,-1.62406,89.6943,-0.259977,0.183149,-1.5041181445121765,-0.015461817383766174,0.209189,744.9400024414062,,,,,,,91,3.64,91,3.64,,,,,,,,,,,,,,,,,,,"Andy Ibanez","18819",628451
"Mickey Moniak","COL",66,286,265,65,39,13,3,10,34,34,15,1,75,3,2,1,,5,2,0.246279,0.0538161,0.263717,0.204067,0.29277,0.434972,0.315642,0.727742,0.188693,5.86195,0.303922,-0.296485,-0.24711,33.4854,0.298288,86.2974,-0.543595,0.496182,-5.187690615653992,-2.3445583283901215,0.208627,590.25,,,,,,,305.7,4.631818181,305.7,4.631818181,,,,,,,,,,,,,,,,,,,"Mickey Moniak","19956",666160
"Christian Encarnacion-Strand","CIN",49,211,194,50,30,10,1,9,25,31,12,0,55,3,2,0,,1,0,0.255022,0.055589,0.258997,0.214631,0.303943,0.450759,0.327673,0.754702,0.195737,3.41109,0.30591,-0.360859,-0.305725,26.7042,2.23576,101.002,-0.666584,-0.0257858,-0.41629207134246826,-4.608501762151718,0.208496,213.66000366210938,,,,,,,252.2,5.146938775,252.2,5.146938775,,,,,,,,,,,,,,,,,,,"Christian Encarnacion-Strand","30011",687952
"Josh Bell","WSN",94,406,360,86,57,15,1,14,44,49,40,1,82,3,3,0,,1,0,0.239342,0.0983036,0.201758,0.487236,0.318249,0.402195,0.31873,0.720443,0.162853,2.16512,0.270479,-1.64959,-0.809811,48.6111,1.42193,101.85,-2.4594,-0.0613486,-1.567868411540985,-9.996534023433924,0.208298,334.1600036621094,,,,,,,433.3,4.609574468,433.3,4.609574468,,,,,,,,,,,,,,,,,,,"Josh Bell","13145",605137
"Miguel Rojas","LAD",20,86,79,20,15,4,0,1,9,8,5,0,10,1,1,0,,2,1,0.254904,0.0595955,0.117825,0.505798,0.304186,0.347746,0.290865,0.651931,0.0928414,4.12791,0.278237,-0.109236,-0.0709434,8.38427,-1.60502,84.5021,-0.180179,0.557534,-1.7611927539110184,0.900589108467102,0.208282,693.4299926757812,,,,,,,73,3.65,73,3.65,,,,,,,,,,,,,,,,,,,"Miguel Rojas","7802",500743
"Jose Barrero","STL",12,51,45,11,7,2,0,1,6,6,4,0,11,1,0,0,,1,0,0.24367,0.0878382,0.220411,0.398521,0.316105,0.39429,0.314191,0.710395,0.15062,4.691,0.290066,0,3.59353e-8,5.87049,-0.00556361,99.9118,3.59353e-8,0,-0.005291243470022522,0.2888888716697693,0.204213,750.5999755859375,,,,,,,48.7,4.058333333,48.7,4.058333333,,,,,,,,,,,,,,,,,,,"Jose Barrero","23378",676480
"Abraham Toro","BOS",23,100,91,23,15,5,1,2,11,11,7,0,19,1,1,0,,1,0,0.248053,0.0746181,0.185132,0.403053,0.310545,0.39049,0.309992,0.701035,0.142437,3.96674,0.287014,-0.147028,-0.173419,11.3056,-0.34605,93.1264,-0.320447,1.52071,-1.10399129986763,-0.2694178819656372,0.20388,749.6500244140625,,,,,,,102.7,4.465217391,102.7,4.465217391,,,,,,,,,,,,,,,,,,,"Abraham Toro","19844",647351
"Brooks Baldwin","CHW",50,217,200,47,32,10,0,5,22,22,14,0,51,1,1,2,,6,1,0.237036,0.0621847,0.232903,0.266999,0.287108,0.363338,0.287638,0.650446,0.126303,4.69191,0.2913,0.103568,0.2452,20.6489,-4.6181,82.7635,0.348768,-0.000106412,-3.91204571723938,-1.4264952717494452,0.197996,713.3300170898438,,,,,,,192.8,3.856,192.8,3.856,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Tim Tawa","ARI",15,66,60,14,9,3,0,2,8,8,5,0,16,0,0,0,,1,0,0.235358,0.0809861,0.23646,0.342494,0.299366,0.377274,0.30064,0.67664,0.141915,4.6433,0.286856,-0.0457514,0.0494947,6.92282,-0.716052,87.7201,0.00374333,0.46386,-0.9542288361117244,0.6263603866100311,0.193432,999,,,,,,,62.8,4.186666666,62.8,4.186666666,,,,,,,,,,,,,,,,,,,"Tim Tawa","29571",694374
"Riley Adams","WSN",22,87,78,17,11,4,0,3,8,9,6,0,26,2,1,0,,0,0,0.219611,0.0725352,0.301897,0.240264,0.290022,0.36997,0.29289,0.659993,0.150359,2.83711,0.290716,-0.152567,-0.109566,8.63459,-1.4857,84.5243,-0.262133,-0.941233,-1.8615871369838715,0.7593842148780823,0.187192,748.2100219726562,,,,,,,81,3.681818181,81,3.681818181,,,,,,,,,,,,,,,,,,,"Riley Adams","19864",656180
"Ezequiel Duran","TEX",21,90,84,21,14,4,0,2,10,9,5,0,21,1,0,0,,1,1,0.244659,0.0512799,0.237719,0.215717,0.291418,0.378755,0.296054,0.670173,0.134096,4.11246,0.302376,-0.14012,-0.166386,9.17421,-1.31228,89.1827,-0.306506,0.246691,-1.4162839353084564,0.2108888477087021,0.186664,722.4199829101562,,,,,,,81.1,3.861904761,81.1,3.861904761,,,,,,,,,,,,,,,,,,,"Ezequiel Duran","23733",677649
"Korey Lee","CHW",34,134,126,27,18,5,0,3,13,13,7,0,39,1,1,0,,2,1,0.218176,0.0514635,0.289564,0.177728,0.261353,0.345373,0.26821,0.606726,0.127197,4.00348,0.285388,-0.00434754,-0.119638,10.6597,-4.92022,69.1656,-0.123985,-0.515669,-4.8239007368683815,2.1023864150047302,0.181073,520.260009765625,,,,,,,92.9,2.732352941,92.9,2.732352941,,,,,,,,,,,,,,,,,,,"Korey Lee","25543",686676
"Tom Murphy","SFG",19,77,69,16,10,3,0,3,8,8,6,0,22,1,1,0,,0,0,0.231119,0.0833493,0.284906,0.292551,0.300637,0.392242,0.306499,0.692879,0.161123,2.71409,0.294691,-0.167809,-0.103039,8.42095,-0.477072,95.2542,-0.270848,-0.259508,-0.7021010518074036,-0.11506354808807373,0.180298,750.6300048828125,,,,,,,78.5,4.131578947,78.5,4.131578947,,,,,,,,,,,,,,,,,,,"Tom Murphy","13499",608596
"Vaughn Grissom","BOS",13,55,50,13,9,2,0,1,6,6,4,0,11,1,0,0,,1,0,0.2624,0.0783894,0.193737,0.404618,0.329091,0.373771,0.313924,0.702863,0.111371,4.17319,0.313722,-0.00548627,0.0000975475,6.39063,-0.0177833,95.8784,-0.00538872,0.93082,-0.2637936598621309,0.16106659173965454,0.179638,640.8599853515625,,,,,,,54.9,4.223076923,54.9,4.223076923,,,,,,,,,,,,,,,,,,,"Vaughn Grissom","26031",687093
"Brett Baty","NYM",20,86,77,18,12,3,0,2,9,9,7,0,22,1,1,0,,0,0,0.229013,0.0832591,0.258955,0.321519,0.299536,0.364231,0.295891,0.663766,0.135217,2.7178,0.288219,-0.103768,-0.131368,8.72809,-1.2612,89.6895,-0.235136,-0.164341,-1.2869582623243332,0.14260350167751312,0.178934,465.25,,,,,,,75.3,3.765,75.3,3.765,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"Cole Young","SEA",24,103,92,20,15,4,0,1,10,9,9,0,20,1,1,0,,2,1,0.223077,0.0867837,0.191421,0.453367,0.298903,0.318442,0.279764,0.617346,0.0953655,4.47148,0.268174,-0.0710582,-0.0965097,9.12391,-2.82909,84.1421,-0.167568,-0.164077,-2.021995097398758,0.2766638547182083,0.174358,999,,,,,,,72,3,72,3,,,,,,,,,,,,,,,,,,,"Cole Young","sa3020459",702284
"Rhylan Thomas","SEA",12,51,46,11,7,2,0,1,6,6,5,0,11,1,0,0,,1,0,0.24367,0.0878382,0.220411,0.398521,0.316105,0.39429,0.314191,0.710395,0.15062,4.691,0.290066,0,2.955e-8,5.97084,-0.00565875,108.238,2.955e-8,0,0.4816702601771077,-0.5509259104728699,0.170277,999,,,,,,,50.7,4.225,50.7,4.225,,,,,,,,,,,,,,,,,,,"Rhylan Thomas","31793",689041
"Kevin Pillar","TEX",26,110,102,24,15,5,1,3,14,13,5,0,24,2,1,0,,3,1,0.233617,0.0472745,0.215815,0.219051,0.281455,0.390175,0.294827,0.67163,0.156557,6.2511,0.271272,0.0305764,0.150172,11.1052,-1.71158,88.324,0.180748,-0.458896,-1.2833215147256851,-0.7811186611652374,0.166999,748.6099853515625,,,,,,,104.7,4.026923076,104.7,4.026923076,,,,,,,,,,,,,,,,,,,"Kevin Pillar","12434",607680
"Ryan Bliss","SEA",13,57,51,11,7,2,0,1,7,5,4,0,15,1,0,0,,3,1,0.219328,0.0766622,0.266156,0.288035,0.288057,0.343524,0.283377,0.631581,0.124196,6.21675,0.285519,0.104039,0.146571,5.18079,-1.39336,86.6709,0.25061,0.0836116,-0.6066834032535553,0.32234616577625275,0.165775,491.4100036621094,,,,,,,43.7,3.361538461,43.7,3.361538461,,,,,,,,,,,,,,,,,,,"Ryan Bliss","29547",669208
"Jacob Melton","HOU",9,41,38,8,5,2,0,1,5,4,3,0,11,0,0,0,,2,0,0.218645,0.0667821,0.266265,0.25081,0.272348,0.362578,0.280918,0.634925,0.143933,5.90152,0.272682,0.0831328,0.209888,3.65633,-1.08469,80.116,0.29302,0.697626,-0.6292615830898285,0.8433045893907547,0.162898,999,,,,,,,34.8,3.866666666,34.8,3.866666666,,,,,,,,,,,,,,,,,,,"Jacob Melton","sa3019988",689200
"Wilmer Flores","SFG",71,308,277,66,43,12,0,11,34,40,25,1,49,4,3,0,,1,0,0.237644,0.0806645,0.160251,0.503364,0.305781,0.398047,0.310577,0.703828,0.160403,2.44841,0.251504,-0.985567,-0.435063,34.923,-0.920967,97.9883,-1.42063,0.149629,-2.1570223569869995,-6.5850930362939835,0.162558,619.8200073242188,,,,,,,319.7,4.502816901,319.7,4.502816901,,,,,,,,,,,,,,,,,,,"Wilmer Flores","5827",527038
"Jonah Bride","MIN",11,46,39,9,6,2,0,1,5,5,5,0,9,1,0,0,,0,0,0.233086,0.109781,0.205765,0.533527,0.331814,0.358544,0.312286,0.690357,0.125457,2.11933,0.279667,-0.13367,-0.0983711,5.21447,-0.0739785,101.202,-0.232041,0.602271,-0.169829111546278,0.22310471534729004,0.162522,460.9800109863281,,,,,,,44.6,4.054545454,44.6,4.054545454,,,,,,,,,,,,,,,,,,,"Jonah Bride","24703",681146
"Wenceel Pérez","DET",18,76,68,17,11,3,1,2,9,7,6,0,15,1,1,0,,2,1,0.24457,0.0798436,0.198637,0.401957,0.308984,0.391975,0.309148,0.700959,0.147405,6.39835,0.287622,0.101741,0.00460258,8.50138,-0.312695,99.5208,0.106343,-0.150953,0.06501857191324234,-1.0356757193803787,0.16129,522.469970703125,,,,,,,82.4,4.577777777,82.4,4.577777777,,,,,,,,,,,,,,,,,,,"Wenceel Perez","22857",672761
"Emmanuel Rivera","BAL",13,57,52,13,9,2,0,1,6,6,4,0,12,0,0,0,,0,0,0.247822,0.0765187,0.217141,0.352391,0.308213,0.377479,0.304775,0.685692,0.129657,2.74698,0.297219,-0.0831131,-0.0914264,6.14403,-0.430115,97.8928,-0.174539,0.0948638,-0.3100673705339432,-0.033685557544231415,0.159629,999,,,,,,,48,3.692307692,48,3.692307692,,,,,,,,,,,,,,,,,,,"Emmanuel Rivera","19890",656896
"Jack Suwinski","PIT",21,91,79,17,10,4,0,3,11,11,10,1,27,1,1,0,,2,1,0.212302,0.108421,0.300779,0.360468,0.303438,0.393174,0.307237,0.696612,0.180872,5.00016,0.271526,0.0671368,0.120478,10.0633,-0.513622,91.1909,0.187615,0.0721252,-0.7639071494340897,-0.7584304064512253,0.157326,606.4199829101562,,,,,,,90,4.285714285,90,4.285714285,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
"Isaac Collins","MIL",19,81,71,16,10,4,0,2,9,7,8,0,21,1,1,0,,3,1,0.223707,0.102174,0.263699,0.387465,0.308864,0.352923,0.296748,0.661787,0.129216,6.00776,0.294302,0.0239793,0.197735,8.26981,-1.13187,86.3742,0.221714,0.54626,-1.0865567028522491,-0.10374003648757935,0.156694,999,,,,,,,78.9,4.152631578,78.9,4.152631578,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Nick Yorke","PIT",18,76,68,17,12,3,0,2,8,8,6,0,18,1,1,0,,2,1,0.253226,0.0783828,0.238849,0.328168,0.316177,0.376366,0.306794,0.692543,0.12314,4.48259,0.317538,-0.000917914,0.00379603,8.35931,-0.454771,90.8937,0.00287812,-0.153427,-0.8168097871821374,-0.20759353041648865,0.156364,563.4500122070312,,,,,,,76.7,4.261111111,76.7,4.261111111,,,,,,,,,,,,,,,,,,,"Nick Yorke","27504",694377
"Drew Romo","COL",19,75,70,17,12,3,1,2,8,8,4,0,16,1,1,0,,1,0,0.249621,0.048052,0.217239,0.221194,0.29069,0.388471,0.297489,0.679161,0.13885,5.02656,0.300747,-0.0440011,-0.0910799,7.66963,-0.999663,74.1261,-0.135081,-0.0314373,-2.4258155524730682,1.4253527410328388,0.154531,699.260009765625,,,,,,,75.3,3.963157894,75.3,3.963157894,,,,,,,,,,,,,,,,,,,"Drew Romo","27763",691011
"César Salazar","HOU",7,28,24,5,4,1,0,0,3,3,2,0,6,1,0,0,,0,0,0.20908,0.0722394,0.203234,0.355449,0.285086,0.29665,0.26486,0.581736,0.0875701,2.8325,0.252334,-0.0314626,-0.0539127,2.14974,-1.10125,68.877,-0.0853752,1.08894,-1.0752601996064186,1.6352335810661316,0.154439,999,,,,,,,15.9,2.271428571,15.9,2.271428571,,,,,,,,,,,,,,,,,,,"Cesar Salazar","21587",663967
"Travis Bazzana","CLE",28,122,110,23,16,4,1,2,13,11,10,0,36,1,1,0,,2,0,0.21338,0.0849752,0.293366,0.289656,0.286869,0.330467,0.27802,0.617336,0.117087,5.70874,0.292091,-0.0696538,0.126292,10.6868,-3.53621,77.7865,0.0566383,-0.0397201,-3.034357253462076,0.39731694385409355,0.149525,999,,,,,,,91.7,3.275,91.7,3.275,,,,,,,,,,,,,,,,,,,"Travis Bazzana","sa3025129",683953
"Davis Schneider","TOR",15,66,57,12,7,3,0,2,8,8,8,0,20,1,0,0,,1,0,0.210348,0.116055,0.303282,0.382664,0.311981,0.384874,0.312148,0.696855,0.174526,3.79244,0.276069,-0.0881438,-0.0106156,7.58909,-0.115072,101.778,-0.0987594,0.282318,0.03521654009819031,-0.8649043142795563,0.142918,656.4099731445312,,,,,,,66.6,4.44,66.6,4.44,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Casey Schmitt","SFG",18,76,70,17,11,4,0,2,8,8,4,0,18,1,1,0,,1,0,0.238959,0.0507984,0.233089,0.217935,0.28445,0.378796,0.291687,0.663247,0.139837,3.8796,0.288464,-0.0908527,-0.0429608,7.44749,-1.36658,85.3222,-0.133814,0.564622,-1.4550108015537262,0.29378899931907654,0.142213,743.6099853515625,,,,,,,72.5,4.027777777,72.5,4.027777777,,,,,,,,,,,,,,,,,,,"Casey Schmitt","27577",669477
"Jose Miranda","MIN",30,131,122,31,21,7,1,3,14,15,7,0,22,2,1,0,,1,0,0.256269,0.052183,0.170457,0.306137,0.303232,0.400546,0.309196,0.703778,0.144277,3.61118,0.287779,-0.300891,-0.168823,14.7407,-0.537005,99.0395,-0.469714,-0.059184,-0.6132787466049194,-2.406406342983246,0.14126,365.8500061035156,,,,,,,134.7,4.49,134.7,4.49,,,,,,,,,,,,,,,,,,,"Jose Miranda","20538",669304
"Jordan Beck","COL",94,408,369,88,55,18,3,12,48,44,34,1,123,2,3,1,,12,3,0.237451,0.0822254,0.30228,0.272017,0.302306,0.39982,0.309013,0.702126,0.162369,5.98331,0.319643,0.399866,0.551934,45.6843,-1.72592,81.8526,0.9518,0.0583145,-7.83467173576355,-4.457734890282154,0.139576,400.1400146484375,,,,,,,428.3,4.556382978,428.3,4.556382978,,,,,,,,,,,,,,,,,,,"Jordan Beck","31431",687597
"Jake Mangum","TBR",15,66,62,16,12,3,0,1,7,6,3,0,12,1,1,0,,3,1,0.259308,0.048612,0.188041,0.258518,0.301617,0.35591,0.291844,0.657527,0.0966021,5.58381,0.312051,0.0185949,0.133813,6.51799,-1.18617,90.2684,0.152408,0.2827,-0.5810876041650772,-0.28180572390556335,0.139483,999,,,,,,,60.6,4.04,60.6,4.04,,,,,,,,,,,,,,,,,,,"Jake Mangum","26202",663968
"Juan Brito","CLE",12,51,45,10,7,2,0,1,5,5,5,0,10,1,0,0,,1,0,0.233014,0.104171,0.190411,0.547087,0.323129,0.355477,0.306683,0.678606,0.122462,3.28678,0.27591,-0.0382082,-0.0696331,5.61598,-0.310292,97.8477,-0.107841,-0.306725,-0.23262759298086166,-0.12462611496448517,0.138998,999,,,,,,,46.1,3.841666666,46.1,3.841666666,,,,,,,,,,,,,,,,,,,"Juan Brito","sa3009808",682877
"Christian Moore","LAA",17,72,65,15,10,3,1,2,8,7,5,0,20,1,1,0,,1,0,0.226762,0.07583,0.283091,0.267864,0.29008,0.376289,0.2945,0.666369,0.149527,5.51428,0.295586,-0.0261599,-0.0370209,7.23102,-1.13608,86.3063,-0.0631808,-0.147469,-1.1841251403093338,0.1096293032169342,0.137279,999,,,,,,,72.1,4.24117647,72.1,4.24117647,,,,,,,,,,,,,,,,,,,"Christian Moore","sa3025168",695681
"Nick Kurtz","ATH",88,379,341,77,49,15,1,13,44,42,32,1,110,3,3,1,,3,1,0.227278,0.0832718,0.289747,0.287395,0.296479,0.386847,0.301363,0.683325,0.159568,3.75186,0.293399,-0.587922,-0.510749,40.1576,-3.9128,93.1392,-1.09867,0.0350659,-4.056761264801025,-7.277434106916189,0.136123,999,,,,,,,369.5,4.198863636,369.5,4.198863636,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
