Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Ryan Helsley","STL",4,3,0,2.96759,48,0,25,1,,48,195,36,17,16,4,19,,1,57,10.7268,3.518,3.04913,0.767415,0.290993,0.0954347,0.19555792212486267,0.208152,1.15584,0.283459,0.769381,,,3.0951,1.08123,1.20624,53.880001068115234,,,,,,,395.4000000000001,8.237500000000002,371,7.729166666666667,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Chris Paddack","MIN",5,5,6,4.57952,34,16,0,0,,107,453,110,59,54,16,30,,3,93,7.87561,2.5414,3.09892,1.34786,0.206011,0.0664783,0.13953285664319992,0.261186,1.31112,0.30165,0.688216,,,4.23112,1.07408,0.354201,524.5900268554688,,,,,,,396,3.7009345794392523,414,3.869158878504673,,,,,,,,,,,,,,,,,,,"Chris Paddack","20099",663978
"Griffin Jax","MIN",4,3,0,3.21956,48,0,1,10,,48,193,40,19,17,5,13,,2,58,10.917,2.43499,4.4834,0.876083,0.299285,0.066754,0.2325308471918106,0.22231,1.10241,0.30208,0.738588,,,2.88046,1.06765,0.755845,286.989990234375,,,,,,,305.70000000000005,6.368750000000001,291,6.0625,,,,,,,,,,,,,,,,,,,"Griffin Jax","20253",643377
"Matthew Liberatore","STL",5,6,6,4.104,38,15,0,0,,105,443,101,52,48,12,34,,4,92,7.94857,2.91713,2.7248,1.01901,0.208381,0.076476,0.1319054737687111,0.248747,1.28765,0.295539,0.70142,,,3.90731,1.06203,0.918827,653.6400146484375,,,,,,,436.79999999999995,4.159999999999999,439,4.180952380952381,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Sean Manaea","NYM",5,4,7,4.12763,15,15,0,0,,86,362,77,43,40,12,30,,4,86,8.99629,3.12191,2.88166,1.2602,0.238583,0.0827937,0.15578950941562653,0.233552,1.23431,0.280969,0.708679,,,4.0985,1.05056,0.831482,251.00999450683594,,,,,,,358.59999999999997,4.169767441860465,344,4,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Andrew Heaney","PIT",5,7,8,4.36776,27,19,0,0,,107,456,104,57,52,15,34,,6,99,8.29101,2.84528,2.91395,1.28743,0.216572,0.0743224,0.14224965125322342,0.25,1.28614,0.29369,0.698637,,,4.2457,1.03348,0.947838,451.3800048828125,,,,,,,414.9000000000001,3.877570093457945,418,3.9065420560747666,,,,,,,,,,,,,,,,,,,"Andrew Heaney","15423",571760
"Ryan Pepiot","TBR",7,8,10,4.17919,21,21,0,0,,116,491,105,59,54,19,42,,6,117,9.0607,3.28556,2.75773,1.43687,0.238161,0.0863612,0.1518000215291977,0.236396,1.26594,0.280291,0.730225,,,4.41838,1.03339,0.818669,166.35000610351562,,,,,,,441.70000000000005,3.8077586206896554,423,3.646551724137931,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Andrés Muñoz","SEA",3,2,0,2.66298,47,0,22,2,,47,191,34,15,14,3,19,,2,60,11.4992,3.5559,3.23383,0.663424,0.313719,0.0970117,0.21670754998922348,0.197802,1.11211,0.282956,0.783511,,,2.85396,1.02266,1.23533,60.88999938964844,,,,,,,397.5,8.457446808510639,371,7.8936170212765955,,,,,,,,,,,,,,,,,,,"Andres Munoz","20373",662253
"Robbie Ray","SFG",7,7,10,4.10655,20,20,0,0,,110,466,97,55,50,17,43,,6,121,9.85881,3.48881,2.82584,1.36005,0.259208,0.0917279,0.16748052090406418,0.231759,1.26552,0.285975,0.730162,,,4.19571,1.02173,1.15751,132.1699981689453,,,,,,,447.7,4.07,424,3.8545454545454545,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Alex Cobb","DET",4,4,6,3.84924,12,12,0,0,,64,268,63,30,27,6,18,,2,52,7.30981,2.54397,2.87339,0.862146,0.192706,0.0670657,0.1256401464343071,0.253743,1.27213,0.298739,0.709342,,,3.67424,1.0049,0.816527,620.6199951171875,,,,,,,280,4.375,286,4.46875,,,,,,,,,,,,,,,,,,,"Alex Cobb","6562",502171
"Kumar Rocker","TEX",4,5,6,4.1668,20,14,0,0,,74,314,72,37,34,9,22,,3,69,8.37002,2.72469,3.07192,1.1206,0.219978,0.0716094,0.14836867898702621,0.250182,1.27368,0.29947,0.700809,,,3.90649,0.997417,0.635263,311.8500061035156,,,,,,,312.70000000000005,4.225675675675676,316,4.27027027027027,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Ryan Walker","SFG",3,3,0,3.08837,49,0,21,3,,49,201,40,18,17,4,15,,3,57,10.4976,2.77336,3.78515,0.710456,0.284561,0.0751784,0.20938289910554886,0.219479,1.12638,0.297774,0.741623,,,2.91358,0.985972,1.11315,75.5999984741211,,,,,,,386.40000000000003,7.885714285714286,370,7.551020408163265,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Josh Hader","HOU",4,3,0,3.20871,50,0,24,1,,50,200,35,19,18,6,19,,2,69,12.5896,3.48911,3.60826,1.15221,0.346423,0.0960084,0.2504146173596382,0.194257,1.08925,0.275124,0.771113,,,3.25336,0.982311,0.950543,40.11000061035156,,,,,,,404.2,8.084,371,7.42,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Tanner Scott","LAD",4,2,0,3.04042,48,0,19,6,,48,199,37,18,16,4,21,,2,57,10.7409,3.92477,2.7367,0.715608,0.286155,0.104562,0.18159300833940506,0.211498,1.21687,0.289933,0.768546,,,3.19108,0.96889,1.03967,102.88999938964844,,,,,,,373.80000000000007,7.787500000000001,352,7.333333333333333,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Ryan Feltner","COL",4,7,8,4.9797,19,19,0,0,,104,452,108,62,57,15,39,,4,86,7.49057,3.35198,2.23467,1.29225,0.190859,0.0854082,0.10545070469379425,0.263055,1.41118,0.301107,0.669138,,,4.54558,0.966948,0.9364,680.2999877929688,,,,,,,347.3,3.339423076923077,368,3.5384615384615383,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Aaron Civale","MIL",5,6,8,4.4077,25,18,0,0,,99,419,96,53,49,16,30,,4,92,8.31395,2.72361,3.05255,1.46088,0.218772,0.0716688,0.147103451192379,0.249587,1.27049,0.288542,0.707562,,,4.40418,0.958271,0.759433,368.0899963378906,,,,,,,368.19999999999993,3.7191919191919185,369,3.727272727272727,,,,,,,,,,,,,,,,,,,"Aaron Civale","19479",650644
"José Alvarado","PHI",3,2,0,3.34516,46,0,12,6,,46,193,38,19,17,4,20,,2,54,10.5156,3.87939,2.71064,0.749211,0.278105,0.102598,0.17550759762525558,0.220614,1.25475,0.298326,0.747445,,,3.25572,0.956889,0.788268,508.6300048828125,,,,,,,318.40000000000003,6.9217391304347835,304,6.608695652173913,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"JP Sears","ATH",7,9,10,4.59364,22,22,0,0,,130,551,128,72,66,22,36,,8,104,7.21713,2.49359,2.89428,1.54896,0.189537,0.0654866,0.12404989451169968,0.252729,1.26124,0.278089,0.692403,,,4.75122,0.948526,0.586607,463.79998779296875,,,,,,,434.59999999999997,3.343076923076923,440,3.3846153846153846,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Landen Roupp","SFG",4,4,6,3.9817,24,13,0,0,,80,343,73,39,35,8,34,,3,79,8.86875,3.83536,2.31236,0.903273,0.230147,0.0995288,0.13061796873807907,0.238918,1.33965,0.297013,0.716153,,,3.81601,0.939456,0.87043,431.4800109863281,,,,,,,350.8,4.385,343,4.2875,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Grant Holmes","ATL",6,5,7,4.29639,29,16,0,0,,103,440,99,53,49,13,37,,4,100,8.71819,3.26598,2.6694,1.17233,0.226871,0.0849897,0.14188162982463837,0.2483,1.32334,0.2998,0.705056,,,4.06848,0.930865,0.951569,271.4800109863281,,,,,,,421.9000000000001,4.09611650485437,423,4.106796116504855,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"Jose Quintana","MIL",6,6,9,4.28702,19,19,0,0,,104,447,104,54,49,13,38,,4,83,7.20184,3.30236,2.18082,1.13408,0.185814,0.085204,0.1006103903055191,0.25545,1.36378,0.292609,0.712521,,,4.35765,0.930723,1.02123,476.9200134277344,,,,,,,379.30000000000007,3.647115384615385,391,3.7596153846153846,,,,,,,,,,,,,,,,,,,"Jose Quintana","11423",500779
"Edward Cabrera","MIA",5,7,7,4.38689,27,18,0,0,,100,431,88,53,49,12,48,,5,104,9.40263,4.35354,2.15977,1.12288,0.241575,0.111852,0.12972275912761688,0.231974,1.36266,0.287913,0.701052,,,4.24729,0.926743,0.908796,455.3800048828125,,,,,,,412.59999999999997,4.1259999999999994,393,3.93,,,,,,,,,,,,,,,,,,,"Edward Cabrera","21690",665795
"Lucas Erceg","KCR",3,2,0,3.48062,48,0,6,8,,48,202,41,20,19,4,17,,3,53,9.89174,3.27004,3.02496,0.665069,0.261472,0.0864381,0.17503365874290466,0.227422,1.22083,0.301673,0.716379,,,3.16899,0.922251,0.750162,188.22999572753906,,,,,,,307.4000000000001,6.404166666666669,296,6.166666666666667,,,,,,,,,,,,,,,,,,,"Lucas Erceg","19360",668674
"Luis Gil","NYY",5,4,6,4.14374,20,13,0,0,,76,324,62,38,35,11,37,,3,84,9.88097,4.3974,2.247,1.26989,0.258003,0.114821,0.14318224787712097,0.21794,1.29954,0.269885,0.725125,,,4.34921,0.916804,0.72275,472.3699951171875,,,,,,,313.9,4.130263157894737,285,3.75,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Jordan Hicks","SFG",5,7,8,4.10619,31,18,0,0,,105,458,101,52,48,9,46,,6,93,7.96041,3.93512,2.02291,0.810258,0.202456,0.100081,0.10237458348274231,0.248021,1.39703,0.300408,0.708985,,,4.00599,0.914004,0.994455,465.57000732421875,,,,,,,433.69999999999993,4.13047619047619,438,4.171428571428572,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Matt Strahm","PHI",4,2,0,3.24766,47,0,2,10,,47,190,38,19,17,5,12,,3,56,10.6652,2.35514,4.52847,1.03687,0.294581,0.0650508,0.22952985763549805,0.215488,1.0606,0.28402,0.743206,,,3.18092,0.909334,0.678991,566.0499877929688,,,,,,,304.5,6.4787234042553195,287,6.1063829787234045,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Shohei Ohtani","LAD",3,2,5,3.55373,8,8,0,0,,47,196,39,20,19,6,16,,2,55,10.4287,3.10313,3.36069,1.10271,0.281067,0.0836337,0.19743284583091736,0.220023,1.16567,0.285088,0.74082,,,3.55822,0.904784,0.877405,1.5499999523162842,,,,,,,228.6,4.863829787234042,213,4.531914893617022,,,,,,,,,,,,,,,,,,,"Shohei Ohtani","19755",660271
"Tony Gonsolin","LAD",7,5,8,4.38305,26,18,0,1,,103,434,95,55,50,16,34,,4,92,8.01821,2.98931,2.6823,1.38788,0.212011,0.0790407,0.13297001272439957,0.239875,1.25046,0.274543,0.697014,,,4.45211,0.902109,0.731793,483.1099853515625,,,,,,,392.4000000000001,3.8097087378640784,381,3.6990291262135924,,,,,,,,,,,,,,,,,,,"Tony Gonsolin","19388",664062
"Eury Pérez","MIA",4,4,6,3.90383,12,12,0,0,,61,253,53,29,27,9,20,,2,68,10.0359,2.98153,3.36602,1.32094,0.269088,0.0799425,0.18914533406496048,0.22948,1.19795,0.286264,0.731984,,,3.88737,0.892013,0.942145,503.1199951171875,,,,,,,272.9000000000001,4.47377049180328,258,4.229508196721311,,,,,,,,,,,,,,,,,,,"Eury Perez","27768",691587
"Germán Márquez","COL",5,9,8,5.20013,20,20,0,0,,111,487,122,69,64,17,40,,3,84,6.80834,3.23284,2.10599,1.41155,0.171808,0.0815803,0.09022735804319382,0.275347,1.46492,0.305853,0.67201,,,4.79558,0.88627,0.751318,623.6199951171875,,,,,,,334.1000000000001,3.0099099099099105,373,3.3603603603603602,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"David Festa","MIN",4,4,5,3.98338,37,11,0,0,,78,331,72,38,35,10,28,,3,82,9.37782,3.25812,2.8783,1.10501,0.246651,0.0856935,0.1609577089548111,0.238875,1.2747,0.297404,0.71963,,,3.83094,0.882083,0.575874,365.7699890136719,,,,,,,338.00000000000006,4.333333333333334,331,4.243589743589744,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Aroldis Chapman","BOS",4,2,0,3.34375,45,0,13,5,,45,192,32,18,17,4,27,,2,67,13.3689,5.29779,2.52349,0.7961,0.349535,0.138513,0.2110225111246109,0.196154,1.29855,0.303853,0.761645,,,3.17852,0.881695,0.907313,257.5400085449219,,,,,,,332.6,7.391111111111112,305,6.777777777777778,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"Ryan Weathers","MIA",5,7,8,4.23466,22,18,0,0,,100,430,97,51,47,14,36,,5,89,8.01396,3.18322,2.51756,1.25525,0.20796,0.0826038,0.12535623461008072,0.249311,1.32161,0.290432,0.719296,,,4.33806,0.879986,1.13967,367.19000244140625,,,,,,,370.59999999999997,3.7059999999999995,373,3.73,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Devin Williams","NYY",4,2,0,3.09273,45,0,17,5,,45,187,32,17,16,4,22,,2,59,11.7443,4.33487,2.70925,0.814868,0.314393,0.116044,0.19834894686937332,0.195244,1.18806,0.27709,0.767492,,,3.27231,0.879923,0.913325,40.70000076293945,,,,,,,351.6,7.8133333333333335,324,7.2,,,,,,,,,,,,,,,,,,,"Devin Williams","15816",642207
"Grayson Rodriguez","BAL",4,3,5,3.74895,10,10,0,0,,56,232,50,25,23,7,18,,2,60,9.67254,2.92429,3.30765,1.17618,0.258413,0.078126,0.18028727173805237,0.23413,1.21459,0.292537,0.738462,,,3.73416,0.876347,0.810382,218.6699981689453,,,,,,,258.30000000000007,4.612500000000002,249,4.446428571428571,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
